model_make_id,model_name,model_trim,model_year,model_body,model_engine_cc,model_engine_cyl,model_engine_fuel,model_transmission_type
Ford,Transit Connect,Van XL LWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XLT LWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon XLT SWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XL SWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XLT SWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon XL LWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon Titanium LWB 4dr Minivan (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon XLT LWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XLT SWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XLT LWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Van XL SWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon XLT LWB 4dr Minivan w/Rear Liftgate (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
Ford,Transit Connect,Wagon XLT SWB 4dr Minivan w/Rear 180 Degree Door (2.5L 4cyl 6A),2014,Not Available,2500,4,Regular Unleaded,Automatic
GMC,Acadia,Denali 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLT-1 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLE-2 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLT-2 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLT-2 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLE-1 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLE-2 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,Denali 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLE-1 4dr SUV (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Acadia,SLT-1 4dr SUV AWD (3.6L 6cyl 6A),2014,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
GMC,Sierra 1500,Denali 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Crew Cab 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Crew Cab 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,Denali 4dr Crew Cab 4WD 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,2dr Regular Cab 4WD LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Crew Cab 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 2dr Regular Cab LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Crew Cab 4WD 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Crew Cab 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 2dr Regular Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Crew Cab 4WD 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Double Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,Denali 4dr Crew Cab 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Double Cab 4WD SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,2dr Regular Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,Denali 4dr Crew Cab 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Crew Cab 4WD 5.8 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Double Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 2dr Regular Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,2dr Regular Cab LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,2dr Regular Cab 4WD SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 2dr Regular Cab 4WD LB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Crew Cab 5.8 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Crew Cab 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Double Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,4dr Crew Cab 4WD 6.5 ft. SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLE 4dr Double Cab SB (4.3L 6cyl 6A),2014,Standard Pickup Trucks,4300,6,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Crew Cab 4WD 6.5 ft. SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 1500,SLT 4dr Double Cab SB (5.3L 8cyl 6A),2014,Standard Pickup Trucks,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 4dr Crew Cab 4WD SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLT 4dr Crew Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 4dr Crew Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 2dr Regular Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLT 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 2dr Regular Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 2dr Regular Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLE 4dr Crew Cab 4WD SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 4dr Crew Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Denali 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 2dr Regular Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Denali 4dr Crew Cab 4WD SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLT 4dr Crew Cab 4WD SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,Work Truck 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 2500HD,SLT 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 2dr Regular Cab LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 2dr Regular Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 2dr Regular Cab 4WD LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Crew Cab SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Crew Cab 4WD LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Crew Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 2dr Regular Cab 4WD LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Crew Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 2dr Regular Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 4dr Crew Cab 4WD SB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Denali 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 2dr Regular Cab LB (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Work Truck 2dr Regular Cab LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Crew Cab LB DRW (6.0L 8cyl 6A),2014,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
